	accuracy	precision	recall	f1
2823	0.5625	1.0	0.5625	0.72
2824	0.625	1.0	0.625	0.7692308
2825	0.75	1.0	0.75	0.85714287
2826	0.5	1.0	0.5	0.6666667
2827	0.4375	1.0	0.4375	0.6086956
2828	0.5625	1.0	0.5625	0.72
2829	0.625	1.0	0.625	0.7692308
2830	0.625	1.0	0.625	0.7692308
2831	0.6875	1.0	0.6875	0.8148148
2832	0.6875	1.0	0.6875	0.8148148
2833	0.625	1.0	0.625	0.7692308
2834	0.5	1.0	0.5	0.6666667
2835	0.3125	1.0	0.3125	0.47619048
2836	0.5	1.0	0.5	0.6666667
2837	0.625	1.0	0.625	0.7692308
2838	0.875	1.0	0.875	0.93333334
2839	0.375	1.0	0.375	0.54545456
2840	0.625	1.0	0.625	0.7692308
2841	0.5625	1.0	0.5625	0.72
2842	0.5625	1.0	0.5625	0.72
2843	0.625	1.0	0.625	0.7692308
2844	0.5625	1.0	0.5625	0.72
2845	0.625	1.0	0.625	0.7692308
2846	0.625	1.0	0.625	0.7692308
2847	0.625	1.0	0.625	0.7692308
2848	0.6875	1.0	0.6875	0.8148148
2849	0.5625	1.0	0.5625	0.72
2850	0.75	1.0	0.75	0.85714287
2851	0.625	1.0	0.625	0.7692308
2852	0.6875	1.0	0.6875	0.8148148
2853	0.5	1.0	0.5	0.6666667
2854	0.375	1.0	0.375	0.54545456
2855	0.6875	1.0	0.6875	0.8148148
